"Zuzanna","Lena","Maja","Hanna","Zofia","Amelia","Natalia","Wiktoria","Emilia","Antonina","Laura","Anna","Nadia","Liliana"
TRUE,0,0,0,0,0,TRUE,0,0,0,0,0,TRUE,TRUE
FALSE,0.783783783783784,0.779594331545476,0.352713178294574,1,0.218905472636816,FALSE,0.67,0,0.37,0.11,1,FALSE,TRUE
TRUE,0,0,0,0,0,TRUE,0,0,0,0,0,TRUE,TRUE
FALSE,0.743243243243243,0.456551855061659,0.186046511627907,1,0.185737976782753,FALSE,0.5,0,0.21,0.31,1,FALSE,TRUE
FALSE,0.608108108108108,0.833697838654415,0.189922480620155,1,0.232172470978441,FALSE,1,0,0.58,0.12,1,FALSE,TRUE
FALSE,0.702702702702703,0.731423460960846,0.306201550387597,1,0.577114427860697,FALSE,0.67,0,0.31,0.36,1,FALSE,TRUE
FALSE,0.810810810810811,0,0.472868217054264,1,0.567164179104478,FALSE,0.43,0,0.28,0.39,1,FALSE,TRUE
FALSE,0.567567567567568,0.750321368155817,0.0891472868217054,0.825,0.0696517412935323,FALSE,0.9,0.578888605399151,0.21,0.14,0.75,FALSE,FALSE
FALSE,0.77027027027027,0.435661187863216,0.197674418604651,1,0.444444444444444,FALSE,1,0,0,0.18,1,FALSE,TRUE
FALSE,0.743243243243243,0.523266880827075,0.406976744186047,0.775,0.351575456053068,FALSE,1,0.697623619682323,0.45,0.11,0.75,FALSE,FALSE
FALSE,0.716216216216216,0.593987658011253,0.496124031007752,0.9375,0.505804311774461,FALSE,0.69,0.495896056435873,0.39,0.38,0.375,FALSE,FALSE
FALSE,0.689189189189189,0.412307408848781,0.306201550387597,0.5875,0.548922056384743,FALSE,0.6,0.51967508419557,0.33,0.15,0.625,FALSE,FALSE
FALSE,0.756756756756757,0.603661671809089,0.531007751937985,0.9625,0.354892205638474,FALSE,0.71,0.66453638524055,0.25,0.36,0.75,FALSE,FALSE
FALSE,0.810810810810811,0.58381732868179,0.36046511627907,0.9625,0.172470978441128,FALSE,0.46,0.814955362990154,0.23,0.06,0.75,FALSE,FALSE
FALSE,0.905405405405405,0.319116052112065,0.178294573643411,1,0.21558872305141,FALSE,0.4,0,0.12,0.26,1,FALSE,TRUE
FALSE,0.459459459459459,0.902933380793855,0.286821705426357,0.5625,0.315091210613599,FALSE,1,0.156437788342072,0.48,0.23,0.75,FALSE,FALSE
FALSE,0.702702702702703,0.824614817697562,0.267441860465116,1,0.378109452736318,FALSE,0.78,0,0.38,0.16,1,FALSE,TRUE
FALSE,0.689189189189189,0.715965406233678,0.205426356589147,0.8125,0.218905472636816,FALSE,1,0.717261393244151,0.46,0.13,0.625,FALSE,FALSE
FALSE,0.608108108108108,0,0.244186046511628,0.75,0.199004975124378,TRUE,1,0.66453638524055,0.8,0.1,0.625,FALSE,FALSE
FALSE,0.554054054054054,0.871322375726433,0.22093023255814,0.85,0.228855721393035,FALSE,0.88,0.868947595105977,0.58,0.24,0.75,FALSE,FALSE
FALSE,0.581081081081081,0.47544976225663,0.337209302325581,1,0.343283582089552,FALSE,0.46,0,0.2,0.2,1,FALSE,TRUE
FALSE,0.824324324324324,0.137435802949594,0.434108527131783,0.9375,0.572139303482587,FALSE,0.45,0,0.41,0.22,0.75,FALSE,TRUE
FALSE,0.878378378378378,0,0.244186046511628,1,0.293532338308458,FALSE,0.56,0,0.27,0.11,1,FALSE,TRUE
TRUE,0,0,0,0,0,TRUE,0,0,0,0,0,TRUE,TRUE
FALSE,0.702702702702703,0.674382448993267,0.062015503875969,1,0,FALSE,0.67,0,0.5,0.06,1,TRUE,TRUE
FALSE,0.945945945945946,0.412307408848781,0.461240310077519,0.9375,0,FALSE,0.56,0,0.19,0,0.875,TRUE,TRUE
FALSE,0.675675675675676,0.412307408848781,0.63953488372093,0.9375,0.248756218905473,FALSE,0.46,0.156437788342072,0.37,0.1,0.75,FALSE,FALSE
FALSE,0.743243243243243,0.63823210422413,0.0465116279069767,1,0.066334991708126,FALSE,1,0,0.67,0.06,1,FALSE,TRUE
FALSE,0.554054054054054,0.815095648071091,0.391472868217054,0.7875,0.313432835820896,FALSE,0.71,0.43917639509792,0.39,0.18,0.75,FALSE,FALSE
FALSE,0.72972972972973,0.775667907173724,0.290697674418605,0.9,0.469320066334992,FALSE,1,0.826836633617088,0.77,0.13,0.625,FALSE,FALSE
FALSE,0.554054054054054,0.680883947887935,0.286821705426357,0.8625,0.232172470978441,FALSE,1,0.363237295853499,0.59,0.37,0.25,FALSE,FALSE
FALSE,0.878378378378378,0.62169936962293,0.375968992248062,1,0,FALSE,1,0,0.09,0,1,TRUE,TRUE
FALSE,0.905405405405405,0.593987658011253,0.426356589147287,1,0.348258706467662,FALSE,0.6,0,0.5,0.1,1,FALSE,TRUE
FALSE,0.918918918918919,0.47544976225663,0.344961240310078,1,0.386401326699834,FALSE,0.57,0,0.25,0.12,1,FALSE,TRUE
FALSE,0.648648648648649,0.833697838654415,0.329457364341085,1,0.295190713101161,FALSE,1,0,0.43,0.22,1,FALSE,TRUE
FALSE,0.567567567567568,0.839529963554539,0.174418604651163,0.9125,0.139303482587065,FALSE,0.87,0.782188941710358,0.6,0.3,0.75,FALSE,FALSE
FALSE,0.756756756756757,0,0.263565891472868,0.925,0.243781094527363,FALSE,0.5,0.74384408465381,0.49,0.35,0.75,FALSE,FALSE
FALSE,0.702702702702703,0.319116052112065,0.298449612403101,0.6625,0.187396351575456,FALSE,0.6,0.814955362990154,0.15,0.26,0.25,FALSE,FALSE
FALSE,0.662162162162162,0.763399378885178,0.104651162790698,0.85,0.0845771144278607,FALSE,0.8,0,0.5,0.08,0.875,FALSE,TRUE
FALSE,0.756756756756757,0.763399378885178,0.313953488372093,1,0.384742951907131,FALSE,0.75,0,0.35,0.2,1,FALSE,TRUE
FALSE,0.837837837837838,0.492702199830796,0.201550387596899,1,0.315091210613599,FALSE,0.47,0,0.23,0.26,1,FALSE,TRUE
FALSE,0.540540540540541,0.811818251942861,0.286821705426357,0.9375,0.5787728026534,FALSE,0.73,0.363237295853499,0.58,0.19,0.5,FALSE,FALSE
FALSE,0.581081081081081,0.856062698155738,0.263565891472868,0.8875,0.313432835820896,FALSE,0.69,0.802413690951419,0.43,0.23,0.625,FALSE,FALSE
FALSE,0.662162162162162,0.435661187863216,0.329457364341085,0.875,0.218905472636816,FALSE,0.7,0.541185831340252,0.25,0.2,0.75,FALSE,FALSE
FALSE,0.932432432432432,0.549743211798375,0.275193798449612,1,0.480928689883914,FALSE,0.33,0,0,0.29,1,FALSE,TRUE
FALSE,0.662162162162162,0.710532793762404,0.267441860465116,1,0.325041459369818,FALSE,0.5,0,0.3,0.31,1,FALSE,TRUE
FALSE,0.581081081081081,0.821492265740697,0.193798449612403,0.7625,0.540630182421227,FALSE,0.5,0.726474591706997,0.44,0.16,0.25,FALSE,FALSE
FALSE,0.743243243243243,0.57309699081281,0.364341085271318,0.975,0.487562189054726,FALSE,0.61,0,0.35,0.4,0.75,FALSE,TRUE
FALSE,0.756756756756757,0.603661671809089,0.189922480620155,1,0.155887230514096,FALSE,0.4,0,0.33,0.3,1,FALSE,TRUE
FALSE,0.72972972972973,0.798138486726262,0.224806201550388,0.95,0.250414593698176,FALSE,0.58,0.991792112871747,0.33,0.24,0.75,FALSE,FALSE
FALSE,0.540540540540541,0.736319461598892,0.337209302325581,0.9125,0,FALSE,0.94,0.247948028217937,0.07,0,0.75,TRUE,FALSE
FALSE,0.662162162162162,0.909097958704556,0.298449612403101,1,0.383084577114428,FALSE,1,0,0.14,0.7,1,FALSE,TRUE
FALSE,0.608108108108108,0.646008706878883,0.352713178294574,0.8875,0.500829187396352,FALSE,0.67,0.56082360490208,0.44,0.45,0.25,FALSE,FALSE
FALSE,0.621621621621622,0.836635343513056,0.0658914728682171,1,0.0464344941956882,FALSE,1,0,0.6,0.05,1,FALSE,TRUE
FALSE,0.756756756756757,0.811818251942861,0.24031007751938,1,0.182421227197347,FALSE,0.83,0,0.53,0.32,1,FALSE,TRUE
FALSE,0.689189189189189,0.492702199830796,0.217054263565891,0.9125,0.175787728026534,FALSE,0.45,0.469313365026215,0.3,0.3,0.75,FALSE,FALSE
FALSE,0.662162162162162,0.680883947887935,0.306201550387597,1,0.343283582089552,FALSE,0.57,0,0.73,0.22,1,FALSE,TRUE
FALSE,0.5,0.779594331545476,0.25968992248062,0.95,0.218905472636816,FALSE,0.81,0.43917639509792,0.55,0.14,0.75,FALSE,FALSE
FALSE,0.689189189189189,0.593987658011253,0.488372093023256,0.8,0.650082918739635,FALSE,0.6,0.51967508419557,0.79,0.19,0.625,FALSE,FALSE
FALSE,0.662162162162162,0.759135172572524,0.344961240310078,1,0.572139303482587,FALSE,0.65,0,0.19,0.31,1,FALSE,TRUE
TRUE,0,0,0,0,0,TRUE,0,0,0,0,0,TRUE,TRUE
FALSE,0.675675675675676,0.790927584744418,0.263565891472868,0.925,0.311774461028192,FALSE,0.8,0.652333844777945,0.47,0.17,0.25,FALSE,FALSE
FALSE,0.783783783783784,0.355266396881202,0.22093023255814,1,0.185737976782753,FALSE,0.67,0,0.33,0.41,1,FALSE,TRUE
FALSE,0.864864864864865,0.693280356188238,0.298449612403101,1,0.220563847429519,FALSE,0.6,0,0.38,0.32,0.875,FALSE,TRUE
FALSE,0.608108108108108,0.896570975522118,0.135658914728682,0.9125,0.218905472636816,FALSE,0.89,0,0.61,0.28,0.875,FALSE,TRUE
FALSE,0.702702702702703,0.603661671809089,0.294573643410853,1,0.255389718076285,FALSE,0.48,0,0.13,0.12,1,FALSE,TRUE
FALSE,0.486486486486487,0.674382448993267,0.104651162790698,0.9625,0.0961857379767828,FALSE,0.5,0.156437788342072,0.15,0.33,0.75,FALSE,FALSE
FALSE,0.972972972972973,0.137435802949594,0.531007751937985,1,0.538971807628524,FALSE,0.38,0,0.31,0.16,1,FALSE,TRUE
FALSE,0.932432432432432,0.217830593931608,0.383720930232558,1,0.812603648424544,FALSE,0.57,0,0.39,0.18,1,FALSE,TRUE
TRUE,0,0,0,0,0,TRUE,0,0,0,0,0,TRUE,TRUE
FALSE,0.648648648648649,0.830716159137831,0.263565891472868,1,0.348258706467662,FALSE,0.67,0,0.31,0.26,1,FALSE,TRUE
FALSE,0.878378378378378,0.137435802949594,0.275193798449612,1,0.233830845771144,FALSE,0.44,0,0.21,0.16,1,FALSE,TRUE
FALSE,0.851351351351351,0.646008706878883,0.174418604651163,1,0.21558872305141,FALSE,0.44,0,0.44,0.16,1,FALSE,TRUE
FALSE,0.783783783783784,0.750321368155817,0.209302325581395,1,0.15257048092869,FALSE,0.63,0,0.14,0.16,1,FALSE,TRUE
FALSE,0.810810810810811,0.274871605899187,0.155038759689922,1,0.162520729684909,FALSE,0.4,0,0.27,0.3,1,FALSE,TRUE
FALSE,0.527027027027027,0.763399378885178,0.155038759689922,0.8125,0.132669983416252,FALSE,1,0.247948028217937,0.69,0.13,0.375,FALSE,FALSE
FALSE,0.72972972972973,0.274871605899187,0.197674418604651,0.9625,0.247097844112769,FALSE,0.19,0.687124423315857,0.15,0.33,0.625,FALSE,FALSE
FALSE,0.648648648648649,0.741097474758683,0.248062015503876,0.875,0.223880597014925,FALSE,0.82,0.578888605399151,0.52,0.21,0.625,FALSE,FALSE
FALSE,0.635135135135135,0.839529963554539,0.166666666666667,1,0.280265339966833,FALSE,0.82,0,0.16,0.28,1,FALSE,TRUE
FALSE,0.932432432432432,0,0.457364341085271,1,0.535655058043118,FALSE,0.5,0,0.4,0.15,1,FALSE,TRUE
TRUE,0,0,0,0,0,TRUE,0,0,0,0,0,TRUE,TRUE
FALSE,0.716216216216216,0.767573805729983,0.313953488372093,1,0.276948590381426,FALSE,0.73,0,0.38,0.29,1,FALSE,TRUE
FALSE,0.540540540540541,0.861280840134111,0.178294573643411,0.925,0.142620232172471,FALSE,0.9,0.854061408024395,0.63,0.16,0.75,FALSE,FALSE
FALSE,0.405405405405405,0.523266880827075,0.244186046511628,0.4875,0.21558872305141,FALSE,0.88,0.156437788342072,0.12,0.17,0.25,FALSE,FALSE
FALSE,0.527027027027027,0.827688956041354,0.209302325581395,0.775,0.285240464344942,FALSE,0.55,0,0.47,0.17,0.75,FALSE,FALSE
FALSE,0.702702702702703,0.385831077877481,0.22093023255814,0.9625,0.311774461028192,FALSE,0.65,0.802413690951419,0.56,0.36,0.75,FALSE,FALSE
FALSE,0.486486486486487,0,0.178294573643411,0.375,0.0961857379767828,TRUE,1,0.247948028217937,1,0.02,0.75,FALSE,FALSE
FALSE,0.77027027027027,0.693280356188238,0.356589147286822,0.925,0.298507462686567,FALSE,0.67,0.820974173582621,0.56,0.25,0.75,FALSE,FALSE
FALSE,0.918918918918919,0.319116052112065,0.244186046511628,1,0.220563847429519,FALSE,0.75,0,0.4,0.06,1,FALSE,TRUE
FALSE,0.797297297297297,0.680883947887935,0.27906976744186,1,0.295190713101161,FALSE,0.29,0,0.09,0.11,1,FALSE,TRUE
FALSE,0.972972972972973,0.137435802949594,0.538759689922481,1,0.414593698175788,FALSE,0.83,0,0,0.04,1,FALSE,TRUE
FALSE,0.689189189189189,0.137435802949594,0.151162790697674,0.9625,0.117744610281924,FALSE,0.26,0.56082360490208,0.13,0.32,0.75,FALSE,FALSE
FALSE,0.878378378378378,0,0.341085271317829,1,0.472636815920398,FALSE,0.07,0,0.07,0.28,1,FALSE,TRUE
FALSE,0.702702702702703,0.808485770954891,0.170542635658915,0.9,0.129353233830846,FALSE,0.86,0.908489760124135,0.15,0.13,0.375,FALSE,FALSE
FALSE,0.77027027027027,0.612885565206223,0.271317829457364,1,0.218905472636816,FALSE,0.71,0,0.48,0.23,1,FALSE,TRUE
FALSE,0.810810810810811,0.385831077877481,0.333333333333333,1,0.646766169154229,FALSE,0.44,0,0.24,0.29,1,FALSE,TRUE
FALSE,0.581081081081081,0.821492265740697,0.124031007751938,1,0.114427860696517,FALSE,0.67,0,0.3,0.2,1,FALSE,TRUE
FALSE,0.891891891891892,0.523266880827075,0.484496124031008,1,0.351575456053068,FALSE,0.43,0,0.25,0.12,1,FALSE,TRUE
FALSE,0.540540540540541,0.680883947887935,0.36046511627907,0.325,0.316749585406302,FALSE,0.67,0.43917639509792,0.46,0.4,0.25,FALSE,FALSE
FALSE,0.878378378378378,0,0.298449612403101,0.9125,0.383084577114428,FALSE,0.38,0.952309223499746,0.2,0.15,0.625,FALSE,FALSE
FALSE,0.851351351351351,0.412307408848781,0.251937984496124,1,0.257048092868988,FALSE,0.71,0,0.44,0.1,1,FALSE,TRUE
FALSE,0.837837837837838,0.667660518779224,0.306201550387597,1,0.33665008291874,FALSE,0.39,0,0.29,0.5,0.875,FALSE,TRUE
FALSE,0.689189189189189,0.845195433306077,0.294573643410853,1,0.374792703150912,FALSE,0.78,0,0.24,0.46,1,FALSE,TRUE
FALSE,0.635135135135135,0.687179014747969,0.143410852713178,0.85,0.195688225538972,FALSE,0.67,0.962052838238338,0.42,0.26,0.25,FALSE,FALSE
FALSE,0.918918918918919,0.653491781794824,0.313953488372093,1,0.341625207296849,FALSE,0.89,0,0.67,0.33,1,FALSE,TRUE
FALSE,0.810810810810811,0.58381732868179,0.352713178294574,1,0.0165837479270315,FALSE,0.33,0,0,0.01,1,FALSE,TRUE
FALSE,0.878378378378378,0.217830593931608,0.24031007751938,1,0.212271973466003,FALSE,0.75,0,0.61,0.19,1,FALSE,TRUE
TRUE,0,0,0,0,0,TRUE,0,0,0,0,0,TRUE,TRUE
FALSE,0.851351351351351,0.680883947887935,0.310077519379845,1,0.137645107794362,FALSE,0.75,0,0.29,0.11,1,FALSE,TRUE
TRUE,0,0,0,0,0,TRUE,0,0,0,0,0,TRUE,TRUE
FALSE,0.878378378378378,0.704947129989546,0.864341085271318,1,0.641791044776119,FALSE,0.6,0,0,0.11,1,FALSE,TRUE
FALSE,0.945945945945946,0.274871605899187,0.364341085271318,1,0.315091210613599,FALSE,0.67,0,0.27,0.15,1,FALSE,TRUE
FALSE,0.662162162162162,0.853401209183272,0.306201550387597,1,0.388059701492537,FALSE,0.83,0,0.37,0.46,1,FALSE,TRUE
FALSE,0.77027027027027,0.47544976225663,0.333333333333333,0.5875,0.260364842454395,FALSE,1,0.697623619682323,0.67,0.03,0.75,FALSE,FALSE
FALSE,0.689189189189189,0.630138002780389,0.437984496124031,1,0.51077943615257,FALSE,0.59,0,0.34,0.32,1,FALSE,TRUE
FALSE,0.472972972972973,0.62169936962293,0.197674418604651,0.7,0.175787728026534,FALSE,0.67,0.247948028217937,0.57,0.22,0.25,FALSE,FALSE
FALSE,0.621621621621622,0.680883947887935,0.337209302325581,0.9375,0.398009950248756,FALSE,0.89,0.363237295853499,0.43,0.22,0.625,FALSE,FALSE
FALSE,0.837837837837838,0,0.174418604651163,1,0.190713101160862,FALSE,0.5,0,0.63,0.16,1,FALSE,TRUE
FALSE,0.716216216216216,0.699199540563462,0.488372093023256,0.9125,0.557213930348259,FALSE,0.82,0.859133352289372,0.74,0.27,0.625,FALSE,FALSE
FALSE,0.648648648648649,0.883198856529157,0.209302325581395,0.8375,0.175787728026534,FALSE,1,0.891764182083294,0.65,0.31,0.25,FALSE,FALSE
FALSE,0.554054054054054,0.824614817697562,0.333333333333333,0.85,0.245439469320066,FALSE,1,0.639433646815603,0.71,0.24,0.25,FALSE,FALSE
TRUE,0,0,0,0,0,TRUE,0,0,0,0,0,TRUE,TRUE
FALSE,0.702702702702703,0.783444509828477,0.267441860465116,1,0.553897180762852,FALSE,0.5,0,0.15,0.59,1,FALSE,TRUE
FALSE,0.864864864864865,0.62169936962293,0.356589147286822,1,0.504145936981758,FALSE,0.86,0,0.4,0.3,1,FALSE,TRUE
FALSE,0.581081081081081,0.896570975522118,0.236434108527132,0.85,0.472636815920398,FALSE,1,0.859133352289372,0.63,0.16,0.75,FALSE,FALSE
FALSE,0.689189189189189,0.653491781794824,0.294573643410853,0.825,0.635157545605307,FALSE,0.67,0.56082360490208,0.29,0.24,0.5,FALSE,FALSE
FALSE,0.77027027027027,0.674382448993267,0.317829457364341,0.9375,0.281923714759536,FALSE,0.63,0.752051971782063,0.3,0.37,0.625,FALSE,FALSE
FALSE,0.527027027027027,0.750321368155817,0.27906976744186,0.925,0.303482587064677,FALSE,0.63,0.363237295853499,0.37,0.35,0.75,FALSE,FALSE
FALSE,0.716216216216216,0.779594331545476,0.348837209302326,0.8375,0.243781094527363,FALSE,0.88,0.625751153368286,0.27,0.15,0.25,FALSE,FALSE
FALSE,0.621621621621622,0.900835181834772,0.387596899224806,0.5625,0.475953565505804,FALSE,1,0.697623619682323,0.45,0.2,0.625,FALSE,FALSE
FALSE,0.72972972972973,0.508572903929289,0.352713178294574,0.9625,0.507462686567164,FALSE,0.67,0.927791432326084,0.26,0.37,0.75,FALSE,FALSE
FALSE,0.918918918918919,0.492702199830796,0.356589147286822,1,0.266998341625207,FALSE,0.43,0,0.4,0.25,1,FALSE,TRUE
FALSE,0.567567567567568,0.92088031277807,0.232558139534884,1,0.326699834162521,FALSE,1,0,0.44,0.54,1,FALSE,TRUE
FALSE,0.743243243243243,0.57309699081281,0.375968992248062,1,0.291873963515755,FALSE,0.67,0,0.21,0.34,1,FALSE,TRUE
FALSE,0.621621621621622,0.892213042924875,0.131782945736434,1,0.0978441127694859,FALSE,1,0,0.75,0.04,1,FALSE,TRUE
FALSE,0.716216216216216,0.593987658011253,0.24031007751938,0.8625,0.262023217247098,FALSE,0.8,0.595614183439992,0.37,0.19,0.25,FALSE,FALSE
FALSE,0.756756756756757,0.137435802949594,0.523255813953488,0.9,0.51077943615257,FALSE,0.33,0.66453638524055,0.31,0.13,0.25,FALSE,FALSE
FALSE,0.932432432432432,0.57309699081281,0.449612403100775,1,0.402985074626866,FALSE,1,0,0.17,0.06,1,FALSE,TRUE
FALSE,0.864864864864865,0.456551855061659,0.453488372093023,1,0,FALSE,0.73,0,0.53,0.58,1,TRUE,TRUE
FALSE,0.72972972972973,0.811818251942861,0.189922480620155,1,0.17910447761194,FALSE,0.67,0,0.32,0.19,1,FALSE,TRUE
FALSE,0.945945945945946,0.274871605899187,0.596899224806202,1,0.747927031509121,FALSE,0.5,0,0.33,0.12,1,FALSE,TRUE
TRUE,0,0,0,0,0,TRUE,0,0,0,0,0,TRUE,TRUE
FALSE,0.864864864864865,0.412307408848781,0.51937984496124,0.95,0.653399668325041,FALSE,0.73,0.639433646815603,0.56,0.27,0.75,FALSE,FALSE
FALSE,0.567567567567568,0.771662155754962,0.24031007751938,0.825,0.187396351575456,FALSE,0.75,0.404385816560008,0.38,0.21,0.25,FALSE,FALSE
FALSE,0.608108108108108,0.887757171105411,0.391472868217054,0.9,0.291873963515755,FALSE,0.92,0.611185324071435,0.28,0.36,0.75,FALSE,FALSE
FALSE,0.527027027027027,0.883198856529157,0.147286821705426,1,0.278606965174129,FALSE,0.94,0,0.38,0.21,1,FALSE,TRUE
FALSE,0.878378378378378,0.274871605899187,0.306201550387597,1,0.237147595356551,FALSE,0.5,0,0.15,0.27,1,FALSE,TRUE
FALSE,0.594594594594595,0.783444509828477,0.267441860465116,0.7875,0.247097844112769,FALSE,1,0.51967508419557,0.25,0.25,0.375,FALSE,FALSE
FALSE,0.702702702702703,0.62169936962293,0.375968992248062,1,0.464344941956882,FALSE,0.44,0,0.2,0.11,1,FALSE,TRUE
FALSE,0.689189189189189,0.57309699081281,0.255813953488372,0.95,0.189054726368159,FALSE,0.5,0.156437788342072,0.41,0.46,0.75,FALSE,FALSE
FALSE,0.648648648648649,0.523266880827075,0.441860465116279,0.5,0.533996683250415,FALSE,1,0.363237295853499,0.3,0.1,0.625,FALSE,FALSE
FALSE,0.77027027027027,0.47544976225663,0.228682170542636,0.9125,0.296849087893864,FALSE,0.45,0.924060900755578,0.56,0.45,0.75,FALSE,FALSE
FALSE,0.5,0.811818251942861,0.282945736434109,0.7375,0.303482587064677,FALSE,0.82,0.247948028217937,0.29,0.24,0.75,FALSE,FALSE
FALSE,0.932432432432432,0.456551855061659,0.337209302325581,1,0.250414593698176,FALSE,0.6,0,0.5,0.14,1,FALSE,TRUE
FALSE,0.878378378378378,0.355266396881202,0.189922480620155,1,0.315091210613599,FALSE,0.57,0,0.3,0.1,1,FALSE,TRUE
FALSE,0.743243243243243,0.612885565206223,0.228682170542636,1,0.346600331674959,FALSE,0.89,0,0.29,0.28,1,FALSE,TRUE
FALSE,0.837837837837838,0.687179014747969,0.612403100775194,1,0.383084577114428,FALSE,0.56,0,0.24,0.17,1,FALSE,TRUE
FALSE,0.540540540540541,0.710532793762404,0.22093023255814,0.95,0.270315091210614,FALSE,0.47,0.707656027833894,0.44,0.47,0.625,FALSE,FALSE
FALSE,0.567567567567568,0.847968596711997,0.25968992248062,0.825,0.263681592039801,FALSE,0.83,0.312875576684143,0.36,0.18,0.75,FALSE,FALSE
FALSE,0.716216216216216,0.763399378885178,0.0891472868217054,1,0.0978441127694859,FALSE,0.63,0,0.08,0.13,1,FALSE,TRUE
FALSE,0.567567567567568,0.674382448993267,0.383720930232558,0.625,0.467661691542289,FALSE,0.45,0.66453638524055,0.26,0.31,0.375,FALSE,FALSE
FALSE,0.648648648648649,0,0.062015503875969,0.5875,0.0348258706467662,FALSE,0.67,0.312875576684143,0.67,0.03,0.75,FALSE,FALSE
FALSE,0.716216216216216,0.876158663082486,0.643410852713178,0.8625,0.623548922056385,FALSE,1,0.775023513809374,0.32,0.19,0.5,FALSE,FALSE
FALSE,0.540540540540541,0.492702199830796,0.445736434108527,0.5375,0.505804311774461,FALSE,0.73,0.404385816560008,0.21,0.19,0.375,FALSE,FALSE
FALSE,0.864864864864865,0.274871605899187,0.589147286821705,1,0.550580431177446,FALSE,0.39,0,0.29,0.35,1,FALSE,TRUE
FALSE,0.486486486486487,0,0.131782945736434,1,0.114427860696517,TRUE,1,0,1,0.03,1,FALSE,TRUE
FALSE,0.905405405405405,0.646008706878883,0.395348837209302,1,0,FALSE,0.5,0,0.54,0.13,1,TRUE,TRUE
FALSE,0.743243243243243,0.412307408848781,0.627906976744186,0.8,0.543946932006633,FALSE,0.45,0.312875576684143,0,0.19,0.75,FALSE,FALSE
FALSE,0.459459459459459,0.85070350836679,0.383720930232558,0.8,0.621890547263682,FALSE,0.64,0.156437788342072,0.45,0.44,0.75,FALSE,FALSE
FALSE,0.459459459459459,0.536946646043673,0.375968992248062,0.45,0.346600331674959,FALSE,0.33,0.717261393244151,0.07,0.27,0.25,FALSE,FALSE
FALSE,0.648648648648649,0.853401209183272,0.282945736434109,0.875,0.295190713101161,FALSE,0.86,0.717261393244151,0.52,0.3,0.75,FALSE,FALSE
FALSE,0.810810810810811,0.783444509828477,0.856589147286822,1,0.651741293532338,FALSE,1,0,0,0.08,1,FALSE,TRUE
FALSE,0.689189189189189,0.63823210422413,0.248062015503876,0.85,0.240464344941957,FALSE,0.67,0.814955362990154,0.53,0.17,0.25,FALSE,FALSE
FALSE,0.878378378378378,0.667660518779224,0.313953488372093,1,0.674958540630182,FALSE,0.67,0,0.43,0.19,1,FALSE,TRUE
FALSE,0.675675675675676,0,0.0465116279069767,1,0.0381426202321725,FALSE,0.67,0,0.67,0.03,1,FALSE,TRUE
FALSE,0.810810810810811,0.217830593931608,0.39922480620155,0.9,0.533996683250415,FALSE,0.33,0.697623619682323,0.12,0.26,0.625,FALSE,FALSE
FALSE,0.540540540540541,0.836635343513056,0.0658914728682171,1,0.0464344941956882,FALSE,0.75,0,0.38,0.13,1,FALSE,TRUE
FALSE,0.635135135135135,0.900835181834772,0.232558139534884,1,0.462686567164179,FALSE,1,0,0.43,0.36,1,FALSE,TRUE
FALSE,0.27027027027027,0.926518928334219,0.248062015503876,0.1125,0.293532338308458,FALSE,1,0.247948028217937,0.53,0.17,0.25,FALSE,FALSE
FALSE,0.878378378378378,0.385831077877481,0.286821705426357,1,0.295190713101161,FALSE,0.55,0,0.25,0.2,1,FALSE,TRUE
FALSE,0.689189189189189,0.847968596711997,0.364341085271318,0.9375,0.313432835820896,FALSE,0.38,0.88738167503354,0.41,0.22,0.75,FALSE,FALSE
FALSE,0.459459459459459,0.726403497860897,0.0852713178294574,1,0.144278606965174,FALSE,0.79,0,0.24,0.34,1,FALSE,TRUE
FALSE,0.554054054054054,0.750321368155817,0.333333333333333,0.975,0.462686567164179,FALSE,0.6,0.958851479293491,0.3,0.23,0.75,FALSE,FALSE
FALSE,0.608108108108108,0.830716159137831,0.255813953488372,0.9,0.306799336650083,FALSE,0.63,0.927791432326084,0.17,0.12,0.375,FALSE,FALSE
